cmdCode,commodity,year,world_demand_value
4504,Agglomerated cork (with or without a binding substance) and articles of agglomerated cork,2022,694038093.841
4504,Agglomerated cork (with or without a binding substance) and articles of agglomerated cork,2023,682677119.435
4504,Agglomerated cork (with or without a binding substance) and articles of agglomerated cork,2024,672152072.685
4601,"Plaits and similar products of plaiting materials, assembled into strips or not; plaiting materials, plaits and the like bound together in parallel strands or woven in sheet form, finished articles or not",2015,586920291.735
4601,"Plaits and similar products of plaiting materials, assembled into strips or not; plaiting materials, plaits and the like bound together in parallel strands or woven in sheet form, finished articles or not",2016,529358860.639
4601,"Plaits and similar products of plaiting materials, assembled into strips or not; plaiting materials, plaits and the like bound together in parallel strands or woven in sheet form, finished articles or not",2017,519937780.883
4601,"Plaits and similar products of plaiting materials, assembled into strips or not; plaiting materials, plaits and the like bound together in parallel strands or woven in sheet form, finished articles or not",2018,585616510.584
4601,"Plaits and similar products of plaiting materials, assembled into strips or not; plaiting materials, plaits and the like bound together in parallel strands or woven in sheet form, finished articles or not",2019,595536378.769
4601,"Plaits and similar products of plaiting materials, assembled into strips or not; plaiting materials, plaits and the like bound together in parallel strands or woven in sheet form, finished articles or not",2020,606250256.862
4601,"Plaits and similar products of plaiting materials, assembled into strips or not; plaiting materials, plaits and the like bound together in parallel strands or woven in sheet form, finished articles or not",2021,655381281.674
4601,"Plaits and similar products of plaiting materials, assembled into strips or not; plaiting materials, plaits and the like bound together in parallel strands or woven in sheet form, finished articles or not",2022,617044963.943
4601,"Plaits and similar products of plaiting materials, assembled into strips or not; plaiting materials, plaits and the like bound together in parallel strands or woven in sheet form, finished articles or not",2023,498898591.232
4601,"Plaits and similar products of plaiting materials, assembled into strips or not; plaiting materials, plaits and the like bound together in parallel strands or woven in sheet form, finished articles or not",2024,471598624.683
4602,"Basketwork, wickerwork and other articles, made directly to shape from plaiting materials or made up from goods of heading no. 4601; articles of loofah",2015,2248405221.5490003
4602,"Basketwork, wickerwork and other articles, made directly to shape from plaiting materials or made up from goods of heading no. 4601; articles of loofah",2016,2156654937.3
4602,"Basketwork, wickerwork and other articles, made directly to shape from plaiting materials or made up from goods of heading no. 4601; articles of loofah",2017,2220850709.284
4602,"Basketwork, wickerwork and other articles, made directly to shape from plaiting materials or made up from goods of heading no. 4601; articles of loofah",2018,2410277190.109
4602,"Basketwork, wickerwork and other articles, made directly to shape from plaiting materials or made up from goods of heading no. 4601; articles of loofah",2019,2577203882.518
4602,"Basketwork, wickerwork and other articles, made directly to shape from plaiting materials or made up from goods of heading no. 4601; articles of loofah",2020,2632339608.479
4602,"Basketwork, wickerwork and other articles, made directly to shape from plaiting materials or made up from goods of heading no. 4601; articles of loofah",2021,3679932023.612
4602,"Basketwork, wickerwork and other articles, made directly to shape from plaiting materials or made up from goods of heading no. 4601; articles of loofah",2022,3473207840.001
4602,"Basketwork, wickerwork and other articles, made directly to shape from plaiting materials or made up from goods of heading no. 4601; articles of loofah",2023,2850014315.138
4602,"Basketwork, wickerwork and other articles, made directly to shape from plaiting materials or made up from goods of heading no. 4601; articles of loofah",2024,2363406831.598
4701,"Wood pulp, mechanical wood pulp",2015,98304967.515
4701,"Wood pulp, mechanical wood pulp",2016,86437440.50400001
4701,"Wood pulp, mechanical wood pulp",2017,105050324.464
4701,"Wood pulp, mechanical wood pulp",2018,123804822.23200001
4701,"Wood pulp, mechanical wood pulp",2019,125296940.876
4701,"Wood pulp, mechanical wood pulp",2020,129409580.791
4701,"Wood pulp, mechanical wood pulp",2021,145203745.015
4701,"Wood pulp, mechanical wood pulp",2022,196266208.643
4701,"Wood pulp, mechanical wood pulp",2023,116170089.633
4701,"Wood pulp, mechanical wood pulp",2024,107742906.18900001
4702,"Chemical wood pulp, dissolving grades",2015,2654994581.669
4702,"Chemical wood pulp, dissolving grades",2016,2557646393.51
4702,"Chemical wood pulp, dissolving grades",2017,2947691244.348
4702,"Chemical wood pulp, dissolving grades",2018,2959846350.625
4702,"Chemical wood pulp, dissolving grades",2019,3019137441.656
4702,"Chemical wood pulp, dissolving grades",2020,3133965155.024
4702,"Chemical wood pulp, dissolving grades",2021,4125919865.369
4702,"Chemical wood pulp, dissolving grades",2022,4961727984.206
4702,"Chemical wood pulp, dissolving grades",2023,5038400451.394
4702,"Chemical wood pulp, dissolving grades",2024,5943226954.854
4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",2015,22957512271.908
4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",2016,21518057928.426
4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",2017,24225981576.307
4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",2018,30789092870.021
4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",2019,26564634166.714
4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",2020,21761293512.989
4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",2021,26457248252.652
4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",2022,31477627893.895
4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",2023,27748364168.86
4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",2024,30510045262.154
4704,"Chemical wood pulp, sulphite, other than dissolving grades",2015,416293947.457
4704,"Chemical wood pulp, sulphite, other than dissolving grades",2016,442236587.872
4704,"Chemical wood pulp, sulphite, other than dissolving grades",2017,398466674.106
4704,"Chemical wood pulp, sulphite, other than dissolving grades",2018,411425878.962
4704,"Chemical wood pulp, sulphite, other than dissolving grades",2019,404179666.515
4704,"Chemical wood pulp, sulphite, other than dissolving grades",2020,419863615.197
4704,"Chemical wood pulp, sulphite, other than dissolving grades",2021,520432336.207
4704,"Chemical wood pulp, sulphite, other than dissolving grades",2022,686114363.791
4704,"Chemical wood pulp, sulphite, other than dissolving grades",2023,601495971.093
4704,"Chemical wood pulp, sulphite, other than dissolving grades",2024,729653315.13
4705,Wood pulp obtained by a combination of mechanical and chemical pulping processes,2015,1232887811.059
4705,Wood pulp obtained by a combination of mechanical and chemical pulping processes,2016,1192574451.663
4705,Wood pulp obtained by a combination of mechanical and chemical pulping processes,2017,1542972781.293
4705,Wood pulp obtained by a combination of mechanical and chemical pulping processes,2018,1846627904.6739998
4705,Wood pulp obtained by a combination of mechanical and chemical pulping processes,2019,1496191559.332
4705,Wood pulp obtained by a combination of mechanical and chemical pulping processes,2020,1298673093.545
4705,Wood pulp obtained by a combination of mechanical and chemical pulping processes,2021,1561418929.578
4705,Wood pulp obtained by a combination of mechanical and chemical pulping processes,2022,2001161117.638
4705,Wood pulp obtained by a combination of mechanical and chemical pulping processes,2023,1623234535.326
4705,Wood pulp obtained by a combination of mechanical and chemical pulping processes,2024,1641059876.324
4706,Pulps of fibres derived from recovered (waste and scrap) paper or paperboard or of other fibrous cellulosic material,2015,374053824.54
4706,Pulps of fibres derived from recovered (waste and scrap) paper or paperboard or of other fibrous cellulosic material,2016,366291709.652
4706,Pulps of fibres derived from recovered (waste and scrap) paper or paperboard or of other fibrous cellulosic material,2017,440726066.768
4706,Pulps of fibres derived from recovered (waste and scrap) paper or paperboard or of other fibrous cellulosic material,2018,523735732.606
4706,Pulps of fibres derived from recovered (waste and scrap) paper or paperboard or of other fibrous cellulosic material,2019,493648996.074
4706,Pulps of fibres derived from recovered (waste and scrap) paper or paperboard or of other fibrous cellulosic material,2020,707904525.551
4706,Pulps of fibres derived from recovered (waste and scrap) paper or paperboard or of other fibrous cellulosic material,2021,1278399175.73
4706,Pulps of fibres derived from recovered (waste and scrap) paper or paperboard or of other fibrous cellulosic material,2022,1351977387.266
4706,Pulps of fibres derived from recovered (waste and scrap) paper or paperboard or of other fibrous cellulosic material,2023,1502750811.966
4706,Pulps of fibres derived from recovered (waste and scrap) paper or paperboard or of other fibrous cellulosic material,2024,1463325976.231
4707,Waste and scrap of paper and paperboard,2015,5096144198.922
4707,Waste and scrap of paper and paperboard,2016,5273246402.924
4707,Waste and scrap of paper and paperboard,2017,6024235199.291
4707,Waste and scrap of paper and paperboard,2018,6069309737.884
4707,Waste and scrap of paper and paperboard,2019,4473142107.176
4707,Waste and scrap of paper and paperboard,2020,3871090703.4820004
4707,Waste and scrap of paper and paperboard,2021,6649904700.731
4707,Waste and scrap of paper and paperboard,2022,6651910225.79
4707,Waste and scrap of paper and paperboard,2023,4896786033.3550005
4707,Waste and scrap of paper and paperboard,2024,5096005212.849
4801,"Newsprint, in rolls or sheets",2015,5899571921.471
4801,"Newsprint, in rolls or sheets",2016,5605264975.438
